0	0.637054	0.0197715
1	0.371007	0.671254
2	0.0423003	0.417782
3	0.115918	0.828439
4	0.959486	0.310025
5	0.739416	0.043842
6	0.505296	0.546772
7	0.680776	0.307058
8	0.121762	0.755086
9	0.861784	0.907642
10	0.707953	0.209976
11	0.59717	0.1701
12	0.624818	0.0199635
13	0.550183	0.18591
14	0.565267	0.874278
15	0.437373	0.0539111
16	0.787464	0.149072
17	0.131561	0.468097
18	0.653301	0.818749
19	0.818996	0.235466
20	0.645723	0.492642
21	0.426125	0.389877
22	0.563878	0.842599
23	0.539661	0.883506
24	0.0760484	0.767983
25	0.303493	0.74672
26	0.565324	0.644339
27	0.496374	0.440167
28	0.706697	0.922541
29	0.29058	0.678343
30	0.597427	0.907239
31	0.585249	0.0495211
